step      Walk1           Walk2           Walk3           Walk4           Walk5           Walk6           Walk7      
           x1      y1      x2      y2      x3      y3      x4      y4      x5      y5      x6      y6      x7      y7
633    -4.790 -10.724 -13.461  33.631 -39.387  -2.677  24.989 -18.002   0.591 -17.095  15.804   2.366  34.268  21.588
634    -4.998  -9.746 -13.678  32.655 -40.008  -1.893  25.437 -17.108   1.286 -16.375  15.937   1.375  34.988  22.282
635    -5.437  -8.847 -14.658  32.457 -40.718  -2.598  26.201 -17.753   2.123 -16.922  16.737   1.975  35.562  23.101
636    -6.195  -9.499 -15.001  31.518 -41.660  -2.261  25.354 -18.286   1.650 -16.041  17.201   2.861  34.867  22.382
637    -6.858 -10.248 -14.131  31.025 -40.668  -2.388  24.434 -17.895   2.609 -15.757  18.101   2.425  34.092  23.014
638    -7.795 -10.599 -15.064  31.385 -39.843  -2.954  23.745 -18.620   2.622 -16.757  17.763   1.484  33.135  23.302
639    -8.592 -11.202 -14.386  32.120 -40.731  -2.494  23.926 -19.603   2.060 -17.584  18.362   2.284  32.290  23.838
640    -8.113 -10.324 -13.836  32.956 -41.730  -2.551  24.212 -18.645   1.308 -18.243  18.317   3.283  31.944  24.776
641    -8.455  -9.384 -14.834  33.020 -42.526  -3.156  24.179 -19.644   2.211 -17.813  18.933   4.071  32.843  24.337
642    -7.660  -8.777 -15.286  33.912 -41.829  -2.439  24.669 -18.772   2.357 -16.824  19.932   4.033  32.626  23.361
643    -6.834  -9.341 -14.835  33.019 -42.822  -2.559  25.336 -19.517   3.341 -17.002  20.814   3.561  31.662  23.096
644    -7.241 -10.254 -14.105  33.703 -42.367  -3.450  26.314 -19.723   4.045 -16.292  21.501   4.288  32.350  22.371
645    -6.567 -10.993 -13.484  34.487 -43.056  -4.175  27.305 -19.859   4.287 -17.262  22.260   3.638  32.081  21.407
646    -5.990 -11.809 -14.204  33.793 -42.664  -3.255  28.305 -19.859   4.902 -18.051  23.179   3.244  31.806  20.446
647    -5.483 -10.948 -14.925  33.099 -41.994  -2.512  27.379 -19.481   5.583 -18.783  23.160   4.244  30.899  20.867
648    -5.575 -11.943 -15.607  33.830 -42.590  -1.709  26.667 -18.780   4.597 -18.614  22.563   5.046  30.312  20.057
649    -6.395 -12.515 -16.480  33.342 -42.726  -2.700  27.102 -17.879   4.927 -17.670  21.608   4.749  29.312  20.056
650    -6.664 -11.551 -15.819  32.592 -42.492  -1.727  26.127 -17.658   5.465 -16.827  22.241   5.524  28.537  20.688
651    -6.346 -12.499 -16.604  33.212 -42.357  -0.737  25.166 -17.380   5.854 -17.748  22.749   6.385  29.516  20.483
652    -6.499 -11.511 -17.213  32.419 -41.753  -1.534  24.420 -16.714   6.795 -18.087  22.352   7.303  30.471  20.185
653    -5.814 -10.783 -18.076  32.923 -42.187  -0.633  23.678 -16.044   7.504 -17.382  21.984   6.373  30.622  19.197
654    -6.244  -9.881 -17.832  31.953 -42.698   0.227  23.035 -16.810   7.687 -18.365  22.312   7.317  29.919  18.485
655    -7.127  -9.411 -18.814  31.760 -43.586  -0.234  23.248 -15.833   7.823 -17.374  22.068   6.348  30.520  17.686
656    -8.036  -9.829 -19.649  32.309 -44.285   0.481  22.666 -16.646   7.432 -16.454  21.987   7.344  31.519  17.714
657    -8.767 -10.510 -18.745  32.737 -43.754   1.328  23.015 -15.709   6.432 -16.435  21.724   8.309  32.352  17.161
658    -8.201 -11.335 -18.123  33.520 -44.462   2.035  23.972 -15.999   5.800 -17.210  21.140   9.121  31.384  16.909
659    -9.076 -10.851 -17.138  33.693 -44.472   1.035  24.969 -16.067   4.812 -17.361  21.709   9.944  32.246  16.401
660    -8.342 -11.529 -18.084  34.016 -45.458   1.203  24.945 -17.067   5.530 -16.665  22.563  10.465  31.566  15.668
661    -8.447 -12.524 -18.954  34.510 -44.647   1.788  25.843 -17.508   4.594 -17.018  22.768  11.444  30.686  16.141
662    -7.977 -13.407 -19.183  35.483 -43.947   1.073  26.737 -17.954   5.294 -16.304  22.195  12.263  29.692  16.026
663    -6.980 -13.487 -19.585  34.568 -43.170   0.443  25.858 -18.431   5.109 -17.287  23.090  11.817  28.744  15.709
664    -6.465 -12.630 -20.579  34.675 -42.174   0.355  25.386 -19.313   4.288 -17.857  23.793  11.107  29.413  16.452
665    -7.200 -11.951 -19.579  34.650 -42.894  -0.339  26.277 -18.858   3.449 -18.401  24.145  12.043  28.937  15.573
666    -8.199 -11.926 -20.569  34.509 -42.119   0.293  26.869 -19.664   2.712 -19.078  23.236  11.624  28.096  16.114
667    -7.462 -12.601 -20.987  35.418 -41.214  -0.133  26.727 -20.654   3.429 -18.381  23.875  12.394  27.102  16.004
668    -6.782 -13.335 -20.130  35.932 -41.474   0.833  27.603 -20.173   3.437 -17.381  22.899  12.608  26.224  16.482
669    -6.507 -12.374 -19.514  35.144 -42.184   1.537  26.689 -19.768   3.721 -18.340  23.898  12.562  27.186  16.207
670    -5.512 -12.475 -20.507  35.019 -41.483   2.251  27.577 -20.227   2.880 -17.798  24.654  13.216  26.716  17.090
671    -6.474 -12.749 -19.665  34.480 -42.386   1.820  26.745 -20.783   2.109 -17.162  23.722  12.853  26.388  16.145
672    -7.351 -13.229 -20.136  35.362 -41.809   2.637  26.635 -19.789   1.122 -17.327  23.098  13.634  25.427  16.423
673    -6.431 -13.621 -19.613  34.509 -40.887   3.023  27.631 -19.876   0.137 -17.498  24.041  13.301  24.540  15.963
674    -6.031 -14.537 -19.872  35.475 -41.269   3.947  27.246 -20.799  -0.854 -17.630  24.769  12.615  25.425  15.497
675    -5.666 -15.469 -20.597  36.164 -41.059   4.925  28.130 -21.265   0.041 -18.074  24.563  11.636  25.875  16.390
676    -6.354 -14.743 -21.073  37.043 -40.266   5.535  27.329 -21.864   0.956 -18.480  25.387  12.203  25.278  15.588
677    -7.344 -14.886 -21.420  36.105 -40.515   4.567  28.068 -21.190   1.890 -18.835  26.284  12.645  26.053  14.956
678    -8.166 -14.316 -21.591  37.091 -41.152   3.796  28.521 -20.299   2.852 -18.562  27.036  13.304  26.858  15.548
679    -7.180 -14.152 -21.173  37.999 -40.152   3.776  29.354 -19.745   2.473 -17.636  26.526  14.164  27.610  16.208
680    -8.177 -14.230 -20.498  38.737 -41.118   4.034  29.865 -18.886   2.013 -16.749  26.995  15.047  28.045  17.108
681    -9.078 -14.662 -21.443  39.066 -42.116   4.101  29.418 -19.780   2.579 -15.924  27.512  15.903  27.046  17.118
682    -9.730 -15.420 -21.847  38.152 -41.302   3.520  29.305 -20.774   1.703 -16.408  27.005  16.764  26.551  17.987
683   -10.462 -14.738 -21.323  37.300 -40.369   3.880  29.990 -21.502   1.693 -15.408  26.543  15.878  25.814  18.662
684    -9.955 -13.876 -22.317  37.417 -41.086   3.183  29.272 -20.807   2.513 -15.980  25.884  16.630  26.806  18.543
685   -10.934 -13.670 -21.318  37.470 -41.540   4.074  30.036 -20.162   2.965 -16.871  26.834  16.319  25.938  18.047
686   -10.247 -14.396 -22.248  37.837 -40.681   4.587  30.855 -19.588   3.404 -17.770  26.060  15.686  26.628  18.771
687   -10.401 -13.408 -22.671  38.743 -40.470   5.564  31.820 -19.847   3.113 -16.814  27.032  15.919  26.109  19.625
688    -9.973 -14.312 -23.653  38.929 -39.890   4.749  30.880 -20.187   2.215 -17.255  27.094  14.921  26.582  18.745
689    -9.761 -13.335 -22.975  39.664 -40.468   3.933  31.836 -20.480   1.221 -17.146  26.168  15.298  26.525  17.746
690    -9.048 -12.634 -23.943  39.915 -39.501   4.188  32.067 -21.453   0.471 -16.485  27.123  15.001  27.177  16.989
691    -9.855 -12.043 -23.311  39.140 -39.306   3.207  31.862 -20.474  -0.475 -16.810  26.723  15.918  27.670  17.859
692   -10.852 -12.116 -22.823  38.267 -40.224   3.606  32.307 -21.369  -0.218 -15.843  26.682  16.917  28.666  17.764
693   -11.058 -13.095 -22.279  37.428 -40.360   4.596  31.322 -21.196   0.536 -15.186  25.727  17.211  29.648  17.575
694   -10.270 -13.711 -22.640  38.360 -41.101   5.268  32.223 -20.762  -0.212 -15.850  26.725  17.261  29.346  16.622
695    -9.891 -12.785 -23.131  37.489 -41.138   6.267  33.035 -20.178  -0.639 -16.754  26.121  18.058  29.300  15.623
696    -8.943 -12.468 -23.671  36.648 -40.958   7.251  33.636 -19.379  -0.942 -17.707  25.380  17.386  28.751  14.787
697    -9.557 -11.679 -23.410  35.682 -41.401   8.147  34.634 -19.436   0.037 -17.504  25.498  18.379  29.742  14.925
698   -10.536 -11.476 -24.111  36.396 -42.251   7.620  33.963 -20.177  -0.948 -17.333  26.153  19.134  29.563  13.941
699   -11.201 -10.728 -23.514  35.594 -41.595   6.866  33.023 -19.836  -1.948 -17.294  25.157  19.052  29.845  12.982
700   -10.431 -11.367 -24.504  35.736 -41.048   6.028  32.669 -20.771  -1.308 -18.063  25.581  18.146  30.292  12.087
701   -11.058 -12.146 -23.900  34.938 -40.319   5.344  31.695 -20.543  -1.380 -19.060  24.667  17.741  29.503  11.472
702   -11.039 -11.146 -22.902  34.873 -41.249   4.977  32.685 -20.680  -2.283 -19.489  25.515  17.212  30.451  11.153
703   -10.475 -11.972 -22.329  34.054 -42.191   4.643  33.356 -19.938  -1.703 -20.303  24.835  16.479  30.892  10.255
704    -9.652 -11.404 -22.991  33.304 -41.322   5.138  33.764 -19.026  -2.195 -19.433  24.150  15.750  31.074  11.239
705   -10.529 -10.922 -22.441  34.139 -41.253   4.140  32.777 -18.866  -1.467 -18.748  23.253  15.309  31.695  10.455
706   -11.424 -11.367 -23.374  34.499 -40.323   3.774  32.187 -18.058  -1.443 -19.747  23.766  16.167  30.794  10.889
707   -12.393 -11.119 -22.391  34.315 -40.981   3.021  31.398 -17.444  -2.047 -20.544  22.985  15.543  30.597   9.909
708   -13.121 -10.433 -23.119  33.629 -41.118   2.030  32.392 -17.553  -2.974 -20.921  22.028  15.834  29.654  10.242
709   -14.087 -10.690 -23.369  34.598 -41.582   2.916  32.940 -16.717  -2.184 -21.535  22.792  16.480  30.543  10.702
710   -13.993 -11.685 -23.469  35.593 -40.877   2.207  33.931 -16.853  -1.336 -22.064  23.488  15.762  31.109   9.877
711   -14.843 -12.211 -24.433  35.328 -40.427   1.314  34.573 -17.620  -1.822 -21.191  22.957  14.915  31.020   8.881
712   -13.958 -11.747 -23.456  35.113 -40.027   2.230  34.130 -16.723  -2.580 -21.843  23.724  15.557  32.012   9.009
713   -13.257 -11.033 -22.542  34.709 -40.758   1.547  34.219 -15.727  -3.370 -21.230  24.723  15.517  32.482   9.892
714   -13.961 -11.744 -22.770  33.735 -41.736   1.341  34.829 -16.520  -2.634 -20.554  25.515  14.908  32.793  10.842
715   -14.030 -12.741 -23.489  34.430 -42.729   1.464  34.436 -17.440  -2.146 -21.427  24.704  15.492  33.462  11.586
716   -14.681 -11.983 -22.627  33.924 -41.779   1.777  33.538 -17.000  -2.489 -20.488  24.447  16.458  33.136  12.531
717   -14.086 -12.786 -21.879  33.259 -40.892   2.239  34.306 -17.640  -3.020 -19.640  24.264  15.475  33.629  11.661
718   -14.774 -12.061 -20.947  32.898 -41.839   1.917  33.824 -16.764  -2.564 -18.751  25.248  15.653  32.765  12.165
719   -15.217 -12.957 -20.081  33.398 -40.997   2.457  34.822 -16.822  -2.117 -19.645  25.214  16.652  33.662  11.723
720   -15.383 -13.943 -20.540  32.509 -40.320   3.193  34.146 -17.558  -1.399 -18.950  25.744  17.501  32.881  11.098
721   -16.095 -14.646 -19.889  33.269 -41.135   2.615  34.551 -16.644  -2.334 -18.594  24.951  18.111  33.875  10.984
722   -16.804 -15.351 -18.936  32.966 -40.498   1.844  33.651 -16.208  -1.464 -18.100  25.682  18.793  32.993  11.456
723   -17.504 -16.065 -18.237  32.251 -40.975   2.723  34.389 -16.882  -2.293 -18.660  25.943  19.758  32.006  11.295
724   -17.985 -15.189 -17.586  33.011 -41.871   2.278  34.186 -15.903  -1.780 -19.518  24.955  19.604  32.050  10.296
725   -17.061 -15.572 -18.220  33.785 -42.517   3.041  34.630 -15.007  -2.723 -19.186  24.825  20.596  32.252   9.316
726   -16.690 -14.643 -17.834  34.707 -41.555   2.770  34.737 -16.001  -3.713 -19.328  25.281  19.706  31.916  10.258
727   -17.645 -14.346 -16.917  35.106 -41.968   3.680  35.558 -15.431  -2.754 -19.044  24.302  19.500  30.934  10.446
728   -18.268 -15.128 -16.034  35.576 -41.021   4.002  35.996 -14.532  -2.797 -18.045  25.083  20.125  31.013   9.449
729   -18.864 -14.325 -15.240  36.183 -42.009   4.158  35.105 -14.985  -3.665 -17.548  24.200  19.655  31.969   9.156
730   -19.482 -13.539 -16.099  36.695 -41.459   3.323  35.063 -15.984  -4.182 -18.404  24.512  20.605  32.720   8.496
731   -18.484 -13.480 -15.334  36.051 -40.508   3.015  35.694 -16.759  -4.069 -17.410  23.577  20.959  33.416   7.778
732   -19.376 -13.932 -16.173  36.596 -40.770   3.980  34.751 -17.092  -4.655 -18.220  24.269  20.237  32.727   8.503
733   -18.803 -13.113 -16.026  37.585 -40.064   3.271  35.546 -17.698  -3.890 -18.864  23.506  20.883  32.370   7.569
734   -19.357 -12.281 -17.021  37.689 -39.234   2.714  34.558 -17.850  -3.091 -19.465  24.459  20.580  31.458   7.160
735   -19.786 -11.377 -17.224  36.709 -40.232   2.653  33.643 -17.446  -3.766 -18.728  24.850  19.660  31.222   6.188
736   -18.788 -11.309 -16.338  36.245 -41.015   3.274  33.425 -16.470  -4.649 -18.258  24.815  18.660  31.972   5.526
737   -18.029 -10.659 -17.279  35.907 -41.874   2.761  32.780 -15.706  -4.088 -17.430  25.561  17.994  31.208   4.881
738   -17.048 -10.850 -17.752  35.027 -42.854   2.560  32.024 -15.052  -5.078 -17.286  24.563  18.060  31.741   4.034
739   -17.918 -10.358 -18.550  35.629 -41.859   2.668  33.024 -15.032  -4.455 -18.068  25.403  17.517  31.117   4.816
740   -17.800  -9.365 -17.584  35.886 -40.866   2.786  32.547 -14.153  -5.124 -17.325  25.413  18.517  30.172   4.488
741   -18.771  -9.601 -17.830  36.855 -41.847   2.589  31.896 -14.913  -4.493 -18.101  24.532  18.042  30.971   5.090
742   -19.718  -9.280 -17.388  35.959 -42.124   1.628  32.841 -15.241  -3.694 -17.500  25.524  17.914  31.839   5.586
743   -20.612  -9.730 -17.789  36.875 -41.412   2.331  33.658 -14.664  -3.056 -16.730  25.242  18.873  31.013   6.150
744   -20.717 -10.724 -18.761  36.638 -40.472   2.672  33.036 -15.447  -2.077 -16.936  24.519  19.565  30.984   7.150
745   -21.140 -11.630 -18.027  35.958 -41.215   3.341  32.396 -14.679  -2.874 -17.541  23.742  20.194  30.346   6.380
746   -22.006 -11.130 -17.134  35.507 -40.757   2.452  32.751 -13.744  -3.550 -16.805  22.794  19.875  29.896   7.274
747   -22.815 -11.717 -17.818  34.778 -41.533   1.822  32.252 -14.610  -3.995 -15.909  21.935  19.364  29.316   8.088
748   -22.716 -12.712 -16.841  34.566 -41.930   2.740  32.821 -13.788  -4.715 -16.603  21.767  20.350  28.611   8.798
749   -21.911 -13.305 -17.219  33.640 -42.417   3.614  33.820 -13.827  -3.742 -16.835  21.807  19.351  29.196   7.986
750   -22.242 -12.362 -16.470  34.302 -42.938   4.467  34.765 -13.500  -4.350 -16.041  21.917  18.357  28.388   8.576
751   -22.248 -13.362 -16.430  35.301 -43.580   3.700  33.772 -13.382  -4.470 -15.048  22.003  19.353  27.677   7.873
752   -21.352 -13.806 -16.775  34.363 -42.905   2.962  34.415 -14.148  -5.418 -15.367  21.174  18.795  26.925   8.532
753   -22.164 -13.222 -16.475  35.317 -43.560   3.718  33.747 -13.404  -6.324 -15.789  20.543  18.019  26.113   7.946
754   -22.456 -12.266 -17.247  34.681 -42.578   3.529  34.695 -13.724  -5.630 -16.509  20.008  17.174  26.104   8.946
755   -22.397 -11.268 -17.767  35.535 -42.657   2.532  35.621 -14.101  -5.887 -15.542  20.080  16.177  27.051   9.267
756   -21.513 -11.735 -16.880  35.072 -41.937   1.838  35.185 -15.000  -5.125 -14.895  21.030  16.490  27.042   8.267
757   -22.403 -12.192 -17.716  35.622 -41.296   2.605  36.152 -14.747  -4.305 -14.322  20.683  17.428  27.923   8.740
758   -23.298 -11.747 -18.713  35.557 -42.294   2.663  36.848 -15.465  -3.347 -14.608  21.612  17.058  26.932   8.870
759   -24.185 -11.285 -18.090  34.776 -41.455   2.118  37.764 -15.866  -2.714 -15.382  21.161  16.166  27.287   7.935
760   -24.752 -10.461 -19.086  34.861 -40.610   2.653  36.766 -15.923  -2.152 -16.209  21.457  15.211  27.545   6.969
761   -25.159  -9.548 -18.474  35.652 -41.434   2.086  36.305 -15.036  -2.673 -15.355  21.966  16.071  28.539   7.071
762   -24.975  -8.565 -19.409  35.298 -41.957   1.234  35.741 -14.210  -3.351 -16.090  21.019  15.751  28.585   8.070
763   -25.698  -7.874 -19.198  34.320 -42.238   2.193  36.198 -15.100  -4.214 -15.584  20.131  16.209  28.578   7.070
764   -26.693  -7.771 -18.743  35.211 -41.360   1.714  36.952 -15.757  -5.007 -14.974  19.929  17.189  27.728   6.543
765   -26.367  -8.716 -19.624  35.683 -40.987   0.786  37.829 -16.238  -4.684 -15.921  19.081  16.658  27.674   5.545
766   -25.890  -9.595 -20.367  35.012 -41.976   0.633  38.506 -15.501  -4.327 -14.986  18.794  15.700  28.489   4.966
767   -25.180  -8.890 -20.121  34.043 -41.000   0.853  37.814 -16.224  -4.627 -14.032  18.060  16.380  29.488   5.012
768   -24.384  -8.286 -20.118  33.043 -40.705  -0.103  38.673 -15.711  -5.556 -14.402  18.706  15.617  29.777   5.969
769   -25.167  -8.908 -19.118  33.029 -39.833   0.388  39.569 -15.267  -4.712 -13.866  17.732  15.844  29.970   4.988
770   -24.374  -9.518 -18.600  32.174 -39.231  -0.410  40.344 -14.635  -4.885 -14.850  18.241  14.983  30.564   4.183
771   -25.275  -9.084 -19.301  31.461 -38.395  -0.959  39.847 -13.767  -3.912 -14.621  18.522  15.943  31.289   4.871
772   -26.094  -9.658 -20.211  31.045 -37.541  -0.440  39.272 -12.950  -4.161 -15.590  17.531  16.075  30.306   4.690
773   -25.265 -10.218 -19.329  31.517 -36.663   0.038  40.230 -12.662  -3.316 -16.123  17.007  15.223  29.740   3.866
774   -25.025 -11.189 -20.312  31.701 -36.829   1.024  40.464 -13.635  -4.212 -16.567  16.884  14.231  30.047   4.817
775   -25.725 -10.475 -19.623  32.426 -37.165   1.966  41.080 -14.422  -3.677 -17.412  16.359  15.082  29.170   4.338
776   -26.721 -10.388 -20.266  33.193 -37.961   2.572  41.835 -15.078  -3.413 -16.448  16.977  14.296  29.628   5.226
777   -26.335  -9.465 -21.012  33.858 -38.085   1.579  41.135 -14.364  -2.417 -16.357  17.853  13.813  30.547   4.832
778   -25.372  -9.195 -21.600  33.050 -38.479   0.660  40.552 -13.552  -3.220 -16.954  18.497  13.048  31.183   5.603
779   -24.432  -9.536 -21.013  32.240 -39.043  -0.165  39.594 -13.839  -4.169 -16.640  17.794  13.759  31.706   4.750
780   -23.600  -8.982 -20.814  33.220 -39.652  -0.959  40.336 -14.509  -3.169 -16.648  18.763  13.513  31.781   5.748
781   -22.766  -9.534 -20.954  32.230 -39.257  -1.878  39.509 -13.947  -2.209 -16.925  17.856  13.935  31.002   5.121
782   -23.238  -8.653 -20.546  33.143 -40.062  -2.471  40.100 -14.754  -1.213 -16.831  16.894  13.662  31.369   4.191
783   -24.089  -8.126 -19.877  33.886 -39.105  -2.180  40.326 -13.780  -0.285 -17.205  15.917  13.449  30.400   3.944
784   -24.757  -7.382 -18.998  33.410 -39.891  -2.798  39.837 -14.651  -1.118 -16.650  16.196  14.410  31.330   4.310
785   -24.169  -6.573 -19.004  34.410 -39.697  -3.780  39.606 -15.625  -2.025 -16.230  17.182  14.575  31.158   5.295
786   -24.294  -7.566 -18.398  33.614 -40.243  -2.942  40.453 -16.157  -1.709 -15.281  16.826  13.641  30.697   4.407
787   -23.792  -6.701 -19.353  33.912 -39.246  -3.022  41.343 -16.612  -0.968 -15.953  16.023  13.044  29.926   3.771
788   -22.985  -7.291 -20.121  34.552 -40.071  -2.457  40.899 -15.716  -1.739 -15.316  15.024  13.012  30.516   2.963
789   -22.261  -6.602 -19.600  33.699 -39.641  -3.360  41.557 -16.469  -1.257 -16.192  14.482  13.853  30.395   3.956
790   -23.171  -7.016 -19.530  32.701 -40.012  -2.431  41.694 -17.460  -2.257 -16.229  13.784  13.137  30.111   2.997
791   -22.737  -7.917 -20.249  33.396 -39.811  -3.411  42.554 -17.971  -1.904 -15.294  14.628  13.672  30.969   2.484
792   -22.967  -6.943 -20.921  34.136 -39.276  -2.566  43.331 -18.600  -1.236 -16.038  14.368  14.638  30.251   1.788
793   -22.042  -7.323 -20.080  34.677 -39.325  -1.567  43.420 -19.596  -1.811 -16.856  13.526  14.098  30.774   0.936
794   -22.334  -6.366 -20.759  33.943 -39.196  -2.559  42.424 -19.507  -1.869 -17.854  13.932  15.011  29.865   0.520
795   -22.491  -7.354 -21.689  33.577 -39.598  -1.643  42.761 -20.448  -2.381 -16.995  14.478  15.849  29.308  -0.311
796   -22.479  -8.354 -21.576  34.570 -38.598  -1.646  43.760 -20.401  -1.706 -17.733  13.492  15.682  30.155   0.221
797   -21.481  -8.414 -21.424  33.582 -39.405  -1.054  44.752 -20.270  -0.937 -17.094  13.883  16.602  30.266   1.215
798   -21.238  -7.444 -21.057  34.512 -39.683  -2.015  45.112 -19.337  -0.082 -16.575  14.755  16.112  30.766   2.081
799   -20.320  -7.840 -22.048  34.647 -40.124  -1.117  45.928 -19.915   0.588 -17.318  13.820  16.469  31.618   2.605
800   -19.369  -8.151 -23.047  34.690 -39.840  -0.158  46.341 -20.826  -0.307 -16.872  14.474  15.712  30.819   2.004
801   -19.935  -7.326 -23.081  33.691 -40.514  -0.897  47.326 -20.653  -1.076 -16.233  15.183  15.006  31.002   2.987
802   -20.550  -8.115 -22.752  34.635 -40.729  -1.874  48.310 -20.835  -1.210 -15.242  16.158  15.231  30.532   2.104
803   -21.254  -7.405 -23.220  33.751 -39.916  -2.455  48.687 -19.909  -1.179 -14.243  15.240  14.834  31.256   1.415
804   -21.695  -6.507 -22.245  33.531 -40.809  -2.006  49.562 -20.394  -2.034 -13.725  16.232  14.712  30.565   2.138
805   -21.217  -5.629 -21.474  34.168 -41.527  -1.309  48.562 -20.418  -2.521 -14.598  16.649  15.621  30.120   1.242
806   -20.973  -4.659 -22.421  34.489 -40.644  -0.839  49.275 -19.717  -1.816 -13.889  17.302  16.379  29.282   0.697
807   -21.764  -5.271 -22.958  33.646 -41.606  -1.113  48.447 -20.278  -2.581 -13.245  17.637  17.321  30.247   0.956
808   -20.949  -4.692 -21.984  33.420 -42.492  -0.649  47.724 -19.587  -3.349 -13.886  18.140  18.185  31.132   0.491
809   -21.748  -4.092 -21.015  33.174 -41.648  -0.112  47.414 -18.636  -2.976 -12.958  17.468  17.445  32.036   0.063
810   -21.095  -4.849 -21.102  34.170 -41.484   0.874  47.156 -19.603  -2.386 -12.151  16.578  16.988  32.220   1.046
811   -22.033  -4.501 -21.985  34.639 -41.675  -0.107  47.637 -18.726  -1.451 -12.506  16.020  17.818  33.190   0.802
812   -21.293  -5.174 -21.461  35.491 -42.482  -0.699  48.637 -18.700  -2.008 -11.675  15.508  16.959  34.187   0.732
813   -21.812  -4.319 -22.439  35.699 -41.488  -0.809  47.652 -18.524  -2.786 -11.047  15.187  16.012  33.255   1.094
814   -20.917  -3.873 -21.740  34.983 -41.084   0.106  47.350 -17.570  -3.457 -10.305  15.897  16.716  34.085   0.537
815   -20.220  -4.590 -21.153  35.792 -41.825   0.777  46.353 -17.654  -2.677 -10.932  16.237  15.775  34.650  -0.289
816   -21.023  -5.186 -22.094  36.130 -41.747  -0.220  46.354 -16.654  -3.105 -10.028  17.093  16.292  35.201   0.546
817   -20.660  -6.118 -23.032  35.783 -40.896   0.305  46.139 -17.631  -2.287  -9.453  16.218  15.809  34.467  -0.134
818   -19.683  -5.904 -22.375  35.028 -41.863   0.558  45.806 -18.573  -2.521 -10.425  16.069  14.820  35.201   0.545
819   -18.731  -5.600 -21.541  35.580 -40.877   0.721  45.824 -17.573  -1.723 -11.028  15.170  14.382  34.288   0.137
820   -18.049  -4.868 -22.282  34.909 -39.952   0.340  46.677 -18.096  -2.542 -11.601  14.484  15.110  35.259   0.375
821   -18.376  -3.923 -23.142  34.398 -40.164  -0.637  45.916 -18.745  -1.969 -10.782  13.484  15.083  34.668  -0.431
822   -18.796  -3.016 -23.872  33.714 -39.383  -0.012  45.120 -19.349  -2.875 -10.358  13.924  15.981  35.542  -0.917
823   -18.219  -3.832 -23.581  32.757 -40.261   0.467  44.125 -19.248  -2.246 -11.136  14.721  16.584  36.145  -1.715
824   -17.334  -4.298 -24.006  33.662 -41.184   0.082  43.759 -20.179  -1.304 -10.802  14.013  17.290  35.302  -2.253
825   -16.335  -4.258 -23.816  34.644 -40.268  -0.319  42.997 -19.531  -0.638 -10.056  14.619  18.086  36.281  -2.459
826   -17.011  -3.521 -23.359  35.534 -41.214  -0.642  42.852 -18.542  -0.598  -9.056  15.446  18.648  35.372  -2.042
827   -17.983  -3.285 -24.181  36.104 -42.214  -0.652  42.340 -19.401  -1.020  -8.150  16.438  18.776  36.285  -1.634
828   -18.772  -3.899 -24.729  35.268 -41.320  -1.101  41.654 -18.673  -0.691  -9.094  17.371  19.135  35.644  -0.866
829   -17.795  -3.687 -25.438  35.973 -42.293  -1.333  42.490 -18.123  -1.515  -9.661  16.390  18.941  34.757  -0.404
830   -17.033  -4.335 -26.301  36.478 -43.245  -1.027  41.642 -17.594  -2.376  -9.152  16.403  19.941  34.296  -1.292
831   -16.170  -3.830 -26.885  35.667 -42.716  -1.875  42.631 -17.739  -2.925  -8.316  15.497  19.518  34.504  -2.270
832   -15.308  -3.323 -27.379  36.536 -41.949  -2.517  41.730 -17.306  -1.959  -8.577  15.148  20.455  33.663  -1.728
833   -16.235  -3.699 -27.531  37.524 -41.075  -3.004  42.681 -17.615  -1.309  -9.336  15.818  19.712  32.898  -2.372
834   -15.592  -2.933 -26.684  36.993 -40.329  -2.339  43.643 -17.344  -0.723 -10.147  16.607  20.326  31.953  -2.699
835   -14.625  -2.679 -26.830  36.003 -39.429  -2.774  44.366 -18.035  -0.153 -10.968  15.614  20.208  31.713  -1.728
836   -14.352  -1.717 -27.537  35.296 -38.532  -2.333  44.609 -19.005   0.847 -10.968  16.276  20.958  31.417  -0.773
837   -13.409  -2.050 -27.307  36.269 -38.723  -3.314  45.005 -18.086   1.582 -11.646  16.473  21.939  32.360  -1.105
838   -13.333  -1.053 -26.308  36.309 -39.483  -3.964  44.085 -17.694   2.154 -12.466  15.482  21.807  31.638  -0.413
839   -12.649  -0.323 -26.222  35.313 -40.030  -3.126  43.085 -17.676   3.049 -12.912  16.396  22.210  30.934   0.298
840   -13.598  -0.640 -26.774  34.479 -40.370  -2.186  43.528 -16.780   2.583 -12.027  17.071  22.949  31.759   0.864
841   -13.112  -1.514 -26.535  35.450 -41.254  -1.718  43.805 -17.740   2.560 -13.027  16.661  23.861  32.559   1.464
842   -12.239  -1.028 -27.504  35.204 -40.926  -0.774  43.716 -18.736   1.628 -12.664  15.674  23.703  31.757   2.062
843   -12.275  -2.027 -27.188  36.152 -41.816  -0.319  44.707 -18.603   2.385 -12.012  16.229  24.534  32.021   3.026
844   -12.644  -1.098 -27.162  35.153 -42.319  -1.184  45.260 -19.436   2.061 -11.066  17.098  25.030  31.692   2.082
845   -13.247  -0.301 -27.889  35.839 -43.308  -1.330  46.053 -20.044   3.012 -11.377  16.409  25.755  31.358   1.139
